VIN,Territory,Class,Loss1,Loss2
1HGCG1648YA038253,2,A,0,0
1HGCG1649WA068651,5,A,0,0
1HGCG1649YA048385,1,A,0,0
1HGCG164X1A081370,5,A,0,0
1HGCG16501A015547,2,A,0,0
1HGCG16501A048452,1,A,0,0
1HGCG1650WA011196,4,M,0,0
1HGCG1650WA030511,6,S,0,0
1HGCG1650WA034378,1,A,0,0
1HGCG1650XA013189,4,A,0,0
1HGCG1650XA033216,4,A,0,0
1HGCG1650XA045611,6,A,0,0
1HGCG1650YA050762,2,A,0,0
1HGCG1650YA085107,5,M,0,0
1HGCG16511A045625,3,A,0,0
1HGCG16511A056981,1,I,0,0
1HGCG16511A058133,2,S,0,0
1HGCG16511A067236,1,A,0,0
1HGCG16511A077782,1,A,0,0
1HGCG16512A029670,4,A,0,0
1HGCG16512A030124,4,A,0,0
1HGCG16512A045996,5,S,0,0
1HGCG16512A046789,6,A,0,0
1HGCG1651XA004372,4,A,0,0
1HGCG1651XA048873,4,A,0,0
1HGCG1651YA032125,5,A,0,0
1HGCG16521A013251,6,A,0,0
1HGCG16521A080139,4,A,0,0
1HGCG16522A045277,5,A,0,0
1HGCG16522A068476,6,A,0,0
1HGCG16522A082099,5,S,0,0
1HGCG1652WA059184,5,A,0,0
1HGCG1652XA046758,4,A,393,0
1HGCG1652XA059722,5,S,6850,0
1HGCG1652YA020193,6,A,0,0
1HGCG1652YA026172,1,S,0,0
1HGCG1652YA076070,4,S,0,0
1HGCG1652YA081916,6,A,0,0
1HGCG16531A055119,4,A,0,0
1HGCG16532A018833,5,I,0,0
1HGCG16532A075131,4,A,0,0
1HGCG1653WA058013,6,A,0,0
1HGCG1653XA007502,4,A,0,0
1HGCG16541A023201,3,M,0,0
1HGCG16541A063679,6,A,0,0
1HGCG16541A069255,4,A,0,0
1HGCG16542A005962,2,A,0,0
1HGCG16542A028805,1,A,0,0
1HGCG16542A059844,1,A,0,0
1HGCG1654WA030642,5,S,0,0
1HGCG1654WA058327,4,B,0,0
1HGCG1654XA017276,2,A,0,0
1HGCG1654XA050813,6,A,0,0
1HGCG1654YA092447,4,S,0,0
1HGCG1654YA100398,3,A,0,0
1HGCG16551A011218,5,S,0,0
1HGCG16551A036278,6,A,0,0
1HGCG16551A085903,1,S,0,0
1HGCG16552A045774,4,A,0,0
1HGCG16552A073607,4,A,0,0
1HGCG1655WA029662,5,A,0,0
1HGCG1655WA051418,3,A,0,0
1HGCG1655WA066839,1,M,0,0
1HGCG1655WA071703,1,S,0,0
1HGCG1655XA016055,6,A,0,0
1HGCG1655XA017755,4,A,0,0
1HGCG1655XA025760,1,A,0,0
1HGCG1655XA042428,1,S,0,0
1HGCG1655XA058483,1,S,0,0
1HGCG1655YA043080,2,A,0,0
1HGCG1655YA069307,3,A,0,0
1HGCG16561A009011,6,A,0,0
1HGCG16561A038203,6,A,0,0
1HGCG16561A065823,3,A,0,0
1HGCG16562A028353,2,A,0,0
1HGCG16562A047789,2,S,0,0
1HGCG1656WA005046,4,I,0,0
1HGCG1656WA026415,6,A,0,0
1HGCG1656WA045854,5,A,0,0
1HGCG1656WA071905,6,A,0,0
1HGCG1656XA059772,4,S,0,0
1HGCG1656YA030810,2,S,0,0
1HGCG1656YA051964,1,A,0,0
1HGCG1656YA069686,6,A,0,0
1HGCG1656YA093406,6,A,0,0
1HGCG16572A006913,3,A,0,0
1HGCG16572A026501,5,A,0,0
1HGCG1657WA012247,1,S,0,0
1HGCG1657WA060346,4,A,0,0
1HGCG1657XA034718,4,A,0,0
1HGCG1657YA005298,4,A,0,0
1HGCG1657YA011618,4,M,0,0
1HGCG1657YA018911,4,S,0,0
1HGCG1657YA024871,6,A,0,0
1HGCG1657YA032548,2,A,0,0
1HGCG1657YA049544,4,A,0,0
1HGCG1657YA066702,4,A,0,0
1HGCG1657YA101111,2,A,0,0
1HGCG16581A012864,4,A,0,0
1HGCG16581A076791,6,A,0,0
1HGCG16582A005530,1,A,0,0
1HGCG16582A029181,2,A,0,0
1HGCG16582A030332,2,S,0,0
1HGCG16582A040584,4,A,9199,0
1HGCG1658XA045355,5,A,0,0
1HGCG1658XA051964,6,A,0,0
1HGCG1658YA023972,5,A,0,0
1HGCG1658YA070810,3,A,0,0
1HGCG16592A071973,5,S,0,0
1HGCG1659WA012251,2,M,0,0
1HGCG1659WA035111,6,A,0,0
1HGCG1659WA064205,5,A,0,0
1HGCG1659XA049835,3,A,0,0
1HGCG1659XA062004,6,M,0,0
1HGCG1659YA023947,4,A,0,0
1HGCG1659YA080410,1,A,0,0
1HGCG165X1A087033,4,A,0,0
1HGCG165X2A009157,3,A,0,0
1HGCG165X2A028579,6,A,0,0
1HGCG165X2A060867,2,S,0,0
1HGCG165XWA026188,1,M,0,0
1HGCG165XYA009815,1,S,0,0
1HGCG165XYA011094,6,A,0,0
1HGCG165XYA046959,3,A,0,0
1HGCG165XYA086751,6,A,0,0
1HGCG165XYA087673,1,S,0,0
1HGCG2240XA004740,2,A,0,0
1HGCG2244WA034371,6,M,0,0
1HGCG2248WA004242,5,A,0,0
1HGCG22501A015866,4,I,0,0
1HGCG22501A021974,3,A,0,0
1HGCG22502A022429,3,A,0,0
1HGCG2250WA035204,2,A,0,0
1HGCG2250YA030040,4,S,0,0
1HGCG22512A024805,1,A,0,0
1HGCG2251XA010796,5,M,0,0
1HGCG2251YA021282,5,A,0,0
1HGCG22521A001628,4,A,0,0
1HGCG22521A003072,2,A,0,0
1HGCG22521A026481,6,A,0,0
1HGCG2252WA017285,4,A,0,0
1HGCG2252WA027475,6,A,0,0
1HGCG22531A004814,4,A,0,0
1HGCG22531A011231,1,A,0,0
1HGCG22531A019667,4,A,0,0
1HGCG22532A018729,1,A,0,0
1HGCG2253WA009597,3,A,0,0
1HGCG2253YA000630,2,A,0,0
1HGCG2253YA001471,4,A,0,0
1HGCG22541A015479,4,A,0,0
1HGCG22542A030906,2,A,0,0
1HGCG2254WA011875,2,A,0,0
1HGCG2254WA022343,3,S,0,0
1HGCG2254YA042482,1,A,0,0
1HGCG22551A011098,1,A,0,0
1HGCG2255WA004143,3,A,0,0
1HGCG2255WA012629,6,A,0,0
1HGCG2255WA019158,5,A,58,0
1HGCG2255XA009070,2,A,0,0
1HGCG2255XA024006,5,A,173,0
1HGCG22561A001504,2,A,0,0
1HGCG22562A015839,3,A,0,0
1HGCG2256XA017601,1,A,0,0
1HGCG2256YA036117,2,A,0,0
1HGCG22571A009031,4,I,0,0
1HGCG2257XA009880,4,A,0,0
1HGCG2257XA019082,5,A,0,0
1HGCG22582A027846,6,A,14338,4132
1HGCG2258WA003861,3,A,0,0
1HGCG2258YA030674,5,A,0,0
1HGCG22591A004431,2,A,0,0
1HGCG22591A011248,6,A,0,0
1HGCG22591A014652,5,A,0,0
1HGCG22592A003863,6,A,0,0
1HGCG22592A004592,5,A,0,0
1HGCG2259WA013122,4,A,0,0
1HGCG2259WA021169,1,A,567,0
1HGCG2259XA021917,1,A,0,0
1HGCG225XYA026657,5,A,0,0
1HGCG3151WA010660,6,A,0,0
1HGCG3154WA007526,5,A,0,0
1HGCG3155XA001087,5,A,0,0
1HGCG3157WA009223,4,A,0,0
1HGCG31652A015007,1,A,0,0
1HGCG31661A009392,6,A,0,0
1HGCG31722A033571,2,A,0,0
1HGCG3174YA035055,3,A,0,0
1HGCG3178YA010594,6,A,0,0
1HGCG32202A027044,5,A,0,0
1HGCG32222A034092,5,A,0,0
1HGCG32232A036630,6,A,0,0
1HGCG32262A012709,2,A,0,0
1HGCG32272A011875,3,I,0,0
1HGCG32292A037202,3,A,0,0
1HGCG32392A007769,4,A,0,0
1HGCG3243WA013209,6,M,7013,0
1HGCG3246YA000814,2,A,0,0
1HGCG3247WA000236,5,A,0,0
1HGCG3247WA013925,5,M,0,0
1HGCG326XYA012479,3,A,0,0
1HGCG3270WA013145,4,A,0,0
1HGCG32731A009597,2,I,0,0
1HGCG3273YA008279,4,A,0,0
1HGCG32742A006919,6,A,0,0
1HGCG3274YA026094,3,M,2317,0
1HGCG32751A032086,4,A,0,0
1HGCG32752A005424,5,A,0,0
1HGCG3275XA019654,4,A,0,0
1HGCG3275YA031515,3,A,0,0
1HGCG3276XA002166,5,S,0,0
1HGCG3276YA028395,3,A,0,0
1HGCG32772A006896,5,A,0,0
1HGCG32781A002371,2,S,0,0
1HGCG327X2A037740,3,A,0,0
1HGCG32991A021609,5,A,0,0
1HGCG5540WA126350,1,I,0,0
1HGCG5541WA093780,4,M,0,0
1HGCG5541XA107968,3,S,0,0
1HGCG5542XA146276,1,A,0,0
1HGCG5543WA068024,4,A,0,0
1HGCG5543WA092338,2,M,0,0
1HGCG5543XA085813,4,A,0,0
1HGCG5544WA041978,1,A,0,0
1HGCG5544XA039441,3,A,0,0
1HGCG5545WA252347,2,A,0,0
1HGCG5546WA234861,5,A,0,0
1HGCG5548WA181824,4,S,0,0
1HGCG5548XA018222,2,A,0,0
1HGCG5549XA107507,2,I,0,0
1HGCG554XWA257236,2,A,0,0
1HGCG554XXA086750,1,A,0,0
1HGCG5550WA112912,2,A,0,0
1HGCG5550XA006946,1,A,0,0
1HGCG5550XA079430,5,A,0,0
1HGCG5552WA182024,6,A,0,0
1HGCG5553WA085575,1,A,0,0
1HGCG5553XA079602,4,A,0,0
1HGCG5553XA135876,2,A,0,0
1HGCG5555WA231989,2,A,0,0
1HGCG5555WA236951,1,B,0,0
1HGCG5556XA006966,4,A,0,0
1HGCG5556XA155975,1,A,0,0
1HGCG5557WA062252,5,A,0,0
1HGCG5558WA025212,4,A,0,0
1HGCG5559XA115373,5,A,0,0
1HGCG5559XA123537,5,A,0,0
1HGCG555XWA073200,6,A,0,0
1HGCG555XWA087548,2,A,0,0
1HGCG555XXA059900,2,A,0,0
1HGCG5640WA027574,2,A,0,0
1HGCG5640WA028336,5,A,0,0
1HGCG5640WA125262,2,A,0,0
1HGCG5640WA254604,5,A,0,0
1HGCG56411A013322,2,A,0,0
1HGCG5641WA092790,4,A,0,0
1HGCG5641WA147626,4,A,0,0
1HGCG5641WA214970,4,M,0,0
1HGCG5641WA222650,6,A,0,0
1HGCG5641WA243773,4,A,0,0
1HGCG5642WA129961,6,A,0,292
1HGCG5642WA169909,1,A,0,0
1HGCG5642WA194373,6,A,0,0
1HGCG5642WA225976,2,M,0,0
1HGCG5643WA005939,2,A,0,0
1HGCG5643WA215943,1,A,0,0
1HGCG5643YA014384,1,A,0,0
1HGCG5644WA059315,4,S,0,0
1HGCG5644WA063817,4,A,0,0
1HGCG5644WA071867,4,S,0,0
1HGCG5644WA092007,2,A,0,0
1HGCG5644WA099488,3,A,0,0
1HGCG5644WA165148,3,A,0,0
1HGCG5644WA224232,4,A,0,0
1HGCG56451A053368,4,A,0,0
1HGCG5645WA020068,2,A,0,0
1HGCG5645WA071831,6,A,0,0
1HGCG5645WA148407,6,A,0,0
1HGCG5645WA151629,1,A,0,0
1HGCG5647WA039365,4,M,0,0
1HGCG5647WA150532,1,A,0,0
1HGCG5648WA009176,2,S,0,0
1HGCG5648WA044090,6,A,0,0
1HGCG5648WA222824,3,A,0,0
1HGCG5649WA103115,2,A,0,0
1HGCG5649WA132775,5,A,0,0
1HGCG5649WA151777,5,A,0,0
1HGCG564XWA069976,2,S,0,0
1HGCG564XWA158060,5,A,0,0
1HGCG564XWA168328,5,S,0,0
1HGCG564XWA195836,2,S,0,0
1HGCG5650WA173725,2,A,0,0
1HGCG5651XA109663,4,A,0,0
1HGCG5652XA055287,2,M,0,0
1HGCG5654YA142660,5,A,17608,0
1HGCG5657WA271389,2,A,0,0
1HGCG5657XA027260,6,A,0,0
1HGCG5673YA058489,5,A,0,0
1HGCG6552YA158895,2,A,0,0
1HGCG65532A105081,6,A,0,0
1HGCG65542A127381,2,A,0,0
1HGCG6556YA076216,1,A,0,0
1HGCG65581A080158,2,A,0,0
1HGCG6559YA071155,2,A,0,0
1HGCG6577YA071253,4,A,0,0
1HGCG6577YA073522,1,A,0,0
1HGCG657XYA141585,3,A,0,0
1HGCG65821A009144,1,A,0,0
1HGCG65852A107294,1,A,0,0
1HGCG65881A067243,1,A,0,0
1HGCG65892A075515,4,A,0,0
1HGCG66501A019210,2,A,0,0
1HGCG66501A109795,2,A,0,0
1HGCG66501A137614,5,S,0,0
1HGCG66502A136383,6,A,0,0
1HGCG66502A141163,6,I,0,0
1HGCG66502A141180,1,S,0,0
1HGCG6650XA116240,5,A,0,0
1HGCG6650XA141798,6,A,0,0
1HGCG6650YA142449,2,A,0,0
1HGCG66511A018017,1,A,0,0
1HGCG66511A054905,6,A,0,0
1HGCG66511A060493,5,A,0,0
1HGCG66512A023929,3,A,0,0
1HGCG66512A023932,6,A,0,0
1HGCG6651XA050541,4,A,0,0
1HGCG6651YA065851,3,S,0,0
1HGCG66521A088397,3,A,0,0
1HGCG66521A105909,6,A,0,0
1HGCG66521A147397,5,A,0,0
1HGCG6652XA112092,2,A,0,0
1HGCG6652XA125652,3,A,0,0
1HGCG6652XA130172,3,A,0,0
1HGCG6652XA140703,1,A,0,0
1HGCG6652YA022247,2,S,0,0
1HGCG6652YA088555,5,A,0,0
1HGCG66531A092703,1,A,0,0
1HGCG6653XA150981,5,A,0,0
1HGCG66541A064800,6,A,2897,0
1HGCG6654XA015329,6,M,0,0
1HGCG6654XA055829,5,A,26051,0
1HGCG6654YA031581,5,S,0,0
1HGCG6654YA112998,4,A,0,0
1HGCG66551A011877,2,A,0,0
1HGCG66551A026377,2,M,0,0
1HGCG66551A095568,2,S,519,0
1HGCG66552A039941,4,A,0,0
1HGCG66552A151378,3,A,0,0
1HGCG6655XA102222,5,A,0,0
1HGCG6655XA142638,2,A,0,0
1HGCG6655YA145962,2,I,0,0
1HGCG66561A021575,5,A,0,0
1HGCG66562A017057,6,A,0,0
1HGCG6656XA026333,6,A,0,0
1HGCG6656XA100933,1,A,0,0
1HGCG6656XA129106,4,A,0,0
1HGCG6656YA042002,5,A,0,0
1HGCG66571A018944,4,A,0,0
1HGCG66571A127260,1,A,0,0
1HGCG66572A110265,2,A,0,0
1HGCG6657XA057770,5,A,0,0
1HGCG6657XA129583,4,I,0,0
1HGCG6658XA032473,4,I,0,0
1HGCG6658XA044235,5,I,0,0
1HGCG6658XA047765,2,S,0,0
1HGCG6658YA025847,4,A,0,0
1HGCG6658YA102717,2,A,0,0
1HGCG66591A047054,2,S,0,0
1HGCG66591A089613,5,A,0,0
1HGCG66592A113300,5,A,0,0
1HGCG6659YA092831,4,A,0,0
1HGCG665X1A061481,4,A,0,0
1HGCG665X1A097767,3,A,0,0
1HGCG665X2A009043,6,S,0,0
1HGCG665XXA143882,6,A,0,83
1HGCG665XXA146099,6,A,0,0
1HGCG665XYA012176,4,M,0,0
1HGCG665XYA067243,1,S,0,0
1HGCG6670WA006787,5,A,0,0
1HGCG6670YA060285,6,A,0,0
1HGCG6671WA048210,3,I,0,0
1HGCG6671WA200227,5,A,0,0
1HGCG6671WA202723,5,A,0,0
1HGCG6671XA102803,3,A,0,0
1HGCG6672WA055280,6,A,136,0
1HGCG6672WA055280,6,A,1682,0
1HGCG6672WA161776,5,A,0,0
1HGCG6672WA207042,6,A,0,0
1HGCG6672WA217733,1,A,0,0
1HGCG6672WA248853,4,A,0,0
1HGCG6672XA006355,5,A,0,0
1HGCG6672XA099927,4,A,0,0
1HGCG6672YA098424,6,B,0,0
1HGCG6672YA159402,2,A,0,0
1HGCG6673WA108875,6,M,0,0
1HGCG6673WA131766,5,A,0,0
1HGCG6673XA002038,4,S,0,0
1HGCG6673XA065608,5,A,0,0
1HGCG6673XA087527,5,A,0,0
1HGCG6673XA147497,3,A,0,0
1HGCG6673YA013784,4,A,0,0
1HGCG6674WA123465,4,A,0,0
1HGCG6674WA175002,5,A,0,0
1HGCG6675WA026243,3,A,0,0
1HGCG6675WA095854,6,A,0,0
1HGCG6675WA117206,6,A,0,0
1HGCG6675WA174893,1,A,0,0
1HGCG6675WA265470,5,A,834,0
1HGCG6675XA100245,6,A,0,0
1HGCG6675YA077342,5,A,0,0
1HGCG6676WA050177,3,A,0,0
1HGCG6676WA157973,2,A,0,0
1HGCG6676WA252792,5,A,0,0
1HGCG6676WA255868,2,A,0,0
1HGCG66772A040073,1,S,2011,0
1HGCG6677WA026583,1,S,0,0
1HGCG6677WA101069,4,M,0,0
1HGCG6677WA101217,2,A,0,0
1HGCG6677XA053395,5,A,1763,0
1HGCG6677YA006594,3,A,0,0
1HGCG6678WA085299,5,A,0,0
1HGCG6678WA270971,5,A,0,0
1HGCG6678XA051946,5,A,0,34
1HGCG6678YA017166,1,A,0,0
1HGCG6679WA045975,2,M,0,0
1HGCG6679WA265388,2,A,0,0
1HGCG6679XA079271,4,M,0,0
1HGCG6679XA087094,2,S,0,0
1HGCG6679XA092490,2,A,0,0
1HGCG6679XA099732,5,A,0,0
1HGCG6679YA011862,5,A,0,0
1HGCG667XWA116858,6,A,0,0
1HGCG667XWA130081,5,A,1721,0
1HGCG667XWA167356,6,A,0,4655
1HGCG667XWA182830,5,A,2166,0
1HGCG667XWA270745,4,A,0,0
1HGCG667XXA082938,2,A,0,0
1HGCG667XXA083314,4,A,0,0
1HGCG667XXA160957,6,A,0,0
1HGCG66802A024466,4,S,0,0
1HGCG66802A026444,5,S,0,0
1HGCG66802A049240,5,A,13913,0
1HGCG66802A074400,4,A,0,0
1HGCG66802A110098,2,A,0,0
1HGCG66802A147829,4,S,0,0
1HGCG66802A165134,2,A,0,0
1HGCG66802A167076,4,M,0,0
1HGCG66802A171063,5,A,0,0
1HGCG66812A036741,6,A,0,0
1HGCG66812A060232,5,M,582,0
1HGCG66812A082022,6,A,0,0
1HGCG66812A107890,4,A,0,0
1HGCG66812A125466,2,A,0,0
1HGCG66821A052915,1,S,0,0
1HGCG66821A119965,2,A,0,0
1HGCG66822A089786,4,A,0,0
1HGCG66822A092316,1,M,0,0
1HGCG66822A141532,1,A,0,0
1HGCG66822A163594,4,A,0,0
1HGCG66822A176314,1,A,0,0
1HGCG66831A124575,5,A,0,0
1HGCG66832A132984,4,S,0,0
1HGCG66832A154323,6,A,0,0
1HGCG66832A167699,5,A,0,0
1HGCG6683YA075758,2,A,0,0
1HGCG66841A004218,5,A,0,0
1HGCG66841A066217,3,A,0,0
1HGCG66842A056210,2,A,0,8019
1HGCG66842A121749,4,A,0,0
1HGCG66852A065045,4,S,0,0
1HGCG66852A139340,6,M,0,0
1HGCG6685YA015206,6,M,0,0
1HGCG66861A148059,2,S,0,0
1HGCG66862A025766,3,A,0,0
1HGCG66862A132638,1,A,0,0
1HGCG66862A135040,5,A,0,0
1HGCG66862A172668,2,S,0,0
1HGCG66872A090318,6,A,0,0
1HGCG66872A129313,3,A,0,0
1HGCG66872A131210,2,A,0,0
1HGCG66872A151568,5,A,0,0
1HGCG66872A176857,2,A,0,0
1HGCG6687YA022271,4,A,0,0
1HGCG66881A120845,5,A,0,0
1HGCG66881A130338,5,A,0,0
1HGCG66882A002599,5,A,0,0
1HGCG66882A005194,6,M,0,0
1HGCG66882A060437,6,S,0,0
1HGCG66882A085046,1,S,0,0
1HGCG66882A086150,6,A,0,0
1HGCG66882A130258,5,A,613,0
1HGCG66882A131202,2,M,0,0
1HGCG66882A172137,1,A,0,0
1HGCG66882A176348,1,A,0,0
1HGCG66891A141882,5,A,0,0
1HGCG66892A059989,4,A,0,0
1HGCG66892A080521,4,A,0,0
1HGCG66892A095164,1,A,0,0
1HGCG66892A113887,4,A,0,0
1HGCG66892A133153,4,S,0,0
1HGCG6689YA006184,4,S,0,0
1HGCG6689YA064120,2,A,0,0
1HGCG668X1A128154,2,A,0,0
1HGCG668X2A013099,5,B,0,0
1HGCG668X2A035975,4,S,0,0
1HGCG668X2A105278,4,A,0,0
1HGCG668X2A107239,4,A,0,0
1HGCG668XYA100395,5,A,0,0
1HGCG6691YA064864,1,A,0,0
1HGCG6691YA087254,4,A,0,0
1HGCG6692YA069975,1,M,0,0
1HGCG6692YA084704,6,A,0,0
1HGCG6694YA117699,2,S,0,0
1HGCG6695YA099584,1,A,0,0
1HGCG6695YA113967,1,A,0,0
1HGCG6696YA072071,1,A,0,0
1HGCG6697YA103182,4,A,0,0
1HGCG6698YA115177,1,A,0,0
1HGCG6699YA106178,6,A,0,0
1HGCG669XYA046864,3,A,0,0
1HGCG669XYA071716,2,I,0,0
1HGCM55107A027429,4,A,0,0
1HGCM55143A126586,2,A,1557,0
1HGCM55164A023431,2,A,0,0
1HGCM55186A100299,5,A,0,0
1HGCM55195A010934,6,B,0,0
1HGCM551X6A056130,3,A,0,0
1HGCM55304A125017,1,A,0,0
1HGCM55333A101955,5,A,0,0
1HGCM55353A020374,6,A,0,0
1HGCM55353A145892,4,A,0,0
1HGCM55364A036486,4,A,0,0
1HGCM55364A042465,2,A,0,0
1HGCM55373A111498,5,A,0,0
1HGCM55374A097944,4,A,0,0
1HGCM55374A161318,6,A,0,0
1HGCM55383A031580,4,A,0,0
1HGCM55394A064315,2,A,0,0
1HGCM55394A079140,1,A,0,0
1HGCM55394A089750,4,A,0,0
1HGCM553X4A125106,5,A,0,0
1HGCM55405A122158,1,A,617,0
1HGCM55406A119195,1,A,0,0
1HGCM55416A140038,1,S,892,0
1HGCM55425A000319,4,A,0,0
1HGCM55435A146874,1,A,0,0
1HGCM55453A119642,1,S,0,0
1HGCM55455A146052,2,A,0,0
1HGCM55457A007350,3,A,0,0
1HGCM55475A187797,1,A,0,0
1HGCM55476A077916,5,A,0,0
1HGCM55496A153684,1,I,0,0
1HGCM55604A113461,2,A,2358,0
1HGCM55644A031264,3,A,0,0
1HGCM55654A145421,6,A,0,0
1HGCM55673A090338,2,A,0,0
1HGCM55683A131866,2,A,0,0
1HGCM55715A080822,3,A,0,0
1HGCM55744A138095,6,A,0,0
1HGCM55746A132283,6,A,0,0
1HGCM55746A150136,6,A,0,0
1HGCM55755A056992,4,A,0,0
1HGCM55756A099472,2,A,0,1374
1HGCM55785A064911,2,A,0,0
1HGCM557X6A080416,2,A,0,0
1HGCM55844A136064,4,A,0,0
1HGCM55855A120733,4,I,0,0
1HGCM55874A037741,6,A,0,0
1HGCM55875A065833,6,A,0,0
1HGCM55887A025599,4,A,0,0
1HGCM558X5A082559,3,A,0,0
1HGCM558X6A027515,1,B,0,0
1HGCM56105A058952,1,A,0,0
1HGCM56106A009574,1,A,0,0
1HGCM56107A069890,6,A,0,0
1HGCM56113A060030,6,A,0,0
1HGCM56115A119094,1,A,0,0
1HGCM56116A112244,4,A,0,0
1HGCM56136A042469,3,A,0,0
1HGCM56155A156746,5,A,0,0
1HGCM56156A086599,3,A,0,0
1HGCM56175A044417,5,A,0,0
1HGCM56185A108643,4,A,0,0
1HGCM56187A006214,4,S,0,0
1HGCM56193A141289,4,A,0,0
1HGCM56195A108666,2,I,0,0
1HGCM56195A184467,2,A,0,0
1HGCM561X3A060009,1,I,0,0
1HGCM561X5A156791,1,A,0,0
1HGCM56303A018952,3,A,0,0
1HGCM56303A076382,4,A,0,0
1HGCM56303A090265,6,A,0,0
1HGCM56304A016362,2,A,0,0
1HGCM56304A072754,3,A,0,0
1HGCM56304A086377,3,A,0,0
1HGCM56304A140731,2,A,742,0
1HGCM56304A155004,2,A,0,0
1HGCM56306A106243,1,A,0,0
1HGCM56307A008525,6,S,0,0
1HGCM56313A001903,1,A,0,0
1HGCM56313A074849,5,A,0,0
1HGCM56313A146066,5,A,5830,0
1HGCM56314A172586,2,S,0,0
1HGCM56314A174483,3,A,0,0
1HGCM56316A112407,2,A,0,0
1HGCM56316A160926,5,A,0,0
1HGCM56317A051996,2,S,0,0
1HGCM56323A028821,5,A,0,0
1HGCM56323A066212,2,S,0,0
1HGCM56323A134752,1,A,0,0
1HGCM56324A098806,5,A,0,0
1HGCM56324A139953,2,A,0,0
1HGCM56324A163041,3,S,0,0
1HGCM56333A010702,4,S,0,0
1HGCM56333A028133,6,A,0,0
1HGCM56333A046499,4,S,0,0
1HGCM56333A077994,2,A,0,0
1HGCM56334A078600,1,A,0,0
1HGCM56336A015354,5,I,0,0
1HGCM56343A051016,4,A,0,0
1HGCM56343A114602,6,A,0,0
1HGCM56343A144750,6,A,0,0
1HGCM56344A059361,4,A,0,0
1HGCM56344A092358,2,S,0,0
1HGCM56344A094448,5,A,0,0
1HGCM56344A100037,6,A,0,0
1HGCM56344A102032,2,S,0,0
1HGCM56344A107781,2,A,0,0
1HGCM56344A149593,2,A,0,0
1HGCM56344A153725,4,A,0,0
1HGCM56346A067785,2,A,0,0
1HGCM56346A067804,5,M,0,0
1HGCM56346A101465,4,A,0,0
1HGCM56346A139567,5,A,1222,0
1HGCM56353A146068,6,A,0,0
1HGCM56354A102055,5,S,0,0
1HGCM56356A036139,1,A,0,0
1HGCM56363A050353,1,A,0,0
1HGCM56363A090870,4,A,0,0
1HGCM56363A091341,5,A,0,0
1HGCM56364A128454,4,A,0,0
1HGCM56364A169490,1,A,0,0
1HGCM56366A173882,5,A,0,0
1HGCM56373A004871,1,A,0,0
1HGCM56373A026918,4,A,0,0
1HGCM56373A040365,3,A,0,0
1HGCM56373A062687,2,A,0,0
1HGCM56374A028864,4,A,0,0
1HGCM56374A038763,6,A,0,0
1HGCM56374A098817,5,S,0,0
1HGCM56374A115034,1,S,0,0
1HGCM56374A125904,3,S,0,0
1HGCM56374A145280,3,S,0,0
1HGCM56376A065237,6,A,0,0
1HGCM56376A175463,4,M,0,0
1HGCM56383A012557,2,A,0,0
1HGCM56383A020013,5,A,0,0
1HGCM56383A061001,5,S,0,0
1HGCM56383A084892,3,M,0,0
1HGCM56383A089462,1,A,0,0
1HGCM56384A006551,6,A,0,0
1HGCM56384A080598,3,A,1530,0
1HGCM56384A168583,2,A,0,0
1HGCM56386A104546,2,A,0,0
1HGCM56387A008143,3,A,0,0
1HGCM56394A048386,3,A,0,0
1HGCM56394A163053,4,A,0,0
1HGCM563X3A135261,1,A,0,0
1HGCM563X3A141139,6,A,0,0
1HGCM563X7A005521,5,A,0,0
1HGCM56405A011477,4,S,0,0
1HGCM56405A024763,3,A,0,0
1HGCM56405A096112,4,A,0,0
1HGCM56405A108047,1,A,0,0
1HGCM56405A133465,1,A,0,0
1HGCM56405A170578,5,S,469,0
1HGCM56406A117526,4,A,0,0
1HGCM56407A035071,5,A,2668,0
1HGCM56414A143761,5,A,0,0
1HGCM56415A185610,4,A,0,0
1HGCM56417A043504,5,M,0,0
1HGCM56425A076749,4,A,0,0
1HGCM56425A124332,5,S,0,0
1HGCM56425A160859,2,A,0,0
1HGCM56425A195336,2,A,0,0
1HGCM56426A019968,2,A,0,0
1HGCM56426A135543,4,A,0,0
1HGCM56435A026734,2,S,0,0
1HGCM56435A086528,3,A,0,0
1HGCM56435A149224,2,I,0,0
1HGCM56435A167593,4,A,0,0
1HGCM56435A168288,2,A,0,0
1HGCM56436A043499,4,A,0,0
1HGCM56436A052025,1,A,0,0
1HGCM56445A007707,4,A,0,0
1HGCM56445A059046,4,A,0,0
1HGCM56445A096114,1,A,0,0
1HGCM56445A106172,6,A,0,0
1HGCM56445A115308,1,A,0,0
1HGCM56446A004694,3,A,0,0
1HGCM56446A148827,5,S,0,0
1HGCM56446A150786,1,A,0,0
1HGCM56455A026234,1,A,0,0
1HGCM56455A031451,2,A,0,0
1HGCM56456A095250,4,A,0,0
1HGCM56456A127694,1,A,0,0
1HGCM56456A148268,2,A,0,0
1HGCM56456A174773,5,A,0,0
1HGCM56465A026209,1,S,0,0
1HGCM56465A039364,1,A,0,0
1HGCM56465A059288,2,S,0,0
1HGCM56465A142414,5,A,0,0
1HGCM56467A010028,5,A,0,0
1HGCM56475A086015,2,A,0,0
1HGCM56475A086029,4,I,0,0
1HGCM56475A086743,6,A,0,0
1HGCM56476A000963,6,A,0,0
